start_date_time;RCORR_E
2014-11-03 02:17:00;239.050
2014-11-03 02:18:00;241.920
2014-11-03 02:19:00;237.420
2014-11-03 02:20:00;235.040
2014-11-03 02:21:00;229.410
2014-11-03 02:22:00;234.220
2014-11-03 02:23:00;237.470
2014-11-03 02:24:00;234.590
2014-11-03 02:25:00;238.270
2014-11-03 02:26:00;233.410
2014-11-03 02:27:00;235.520
2014-11-03 02:28:00;235.920
2014-11-03 02:29:00;237.340
2014-11-03 02:30:00;238.650
2014-11-03 02:31:00;236.320
2014-11-03 02:32:00;237.020
2014-11-03 02:33:00;234.640
2014-11-03 02:34:00;235.970
2014-11-03 02:35:00;230.060
